as_of_year,agency_code,loan_type,property_type,loan_purpose,occupancy,loan_amt_thousands,preapproval,county_code,applicant_income_thousands,purchaser_type,hoepa_status,lien_status,population,ffiec_median_fam_income,tract_to_msa_income_pct,num_owner_occupied_units,num_1_to_4_family_units,approved
2016,Department of Housing and Urban Development (HUD),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,1,180.0,Not applicable,59.0,132.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a first lien,7144.0,85000.0,75.13,2194.0,2505.0,1.0
2016,National Credit Union Administration (NCUA),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Home purchase,2,216.0,Not applicable,491.0,127.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a first lien,3278.0,77800.0,69.74,721.0,954.0,0.0
2016,Department of Housing and Urban Development (HUD),VA-guaranteed (Veterans Administration),One to four-family (other than manufactured housing),Home purchase,1,289.0,Preapproval was not requested,101.0,89.0,Ginnie Mae (GNMA),Not a HOEPA loan,Secured by a first lien,1107.0,60400.0,156.94,438.0,460.0,1.0
2016,Consumer Financial Protection Bureau (CFPB),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,1,754.0,Not applicable,37.0,279.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a first lien,6069.0,62400.0,178.5,1813.0,2158.0,1.0
2016,Consumer Financial Protection Bureau (CFPB),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Home purchase,2,460.0,Not applicable,35.0,235.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a first lien,6586.0,80100.0,146.37,1712.0,1912.0,1.0
2016,Consumer Financial Protection Bureau (CFPB),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,1,140.0,Not applicable,163.0,119.0,Fannie Mae (FNMA),Not a HOEPA loan,Secured by a first lien,4110.0,53500.0,173.64,1470.0,1545.0,1.0
2016,National Credit Union Administration (NCUA),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Home purchase,1,417.0,Preapproval was not requested,69.0,121.0,Fannie Mae (FNMA),Not a HOEPA loan,Secured by a first lien,6317.0,78200.0,128.02,2304.0,2576.0,1.0
2016,Department of Housing and Urban Development (HUD),VA-guaranteed (Veterans Administration),One to four-family (other than manufactured housing),Home purchase,1,255.0,Preapproval was requested,41.0,86.0,"Commercial bank, savings bank or savings association",Not a HOEPA loan,Secured by a first lien,7545.0,71600.0,98.64,1880.0,2261.0,1.0
2016,Consumer Financial Protection Bureau (CFPB),FHA-insured (Federal Housing Administration),One to four-family (other than manufactured housing),Home purchase,1,255.0,Not applicable,47.0,56.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a first lien,9272.0,44600.0,115.83,1850.0,2394.0,0.0
2016,Consumer Financial Protection Bureau (CFPB),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,1,323.0,Not applicable,89.0,173.0,Fannie Mae (FNMA),Not a HOEPA loan,Not applicable (purchased loans),5402.0,67200.0,71.19,1899.0,2596.0,1.0
2016,Department of Housing and Urban Development (HUD),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,1,384.0,Not applicable,73.0,122.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a first lien,6143.0,73500.0,121.26,1417.0,1821.0,0.0
2016,Consumer Financial Protection Bureau (CFPB),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Home improvement,1,35.0,Not applicable,95.0,70.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Not secured by a lien,3427.0,77600.0,101.06,768.0,1053.0,0.0
2016,Consumer Financial Protection Bureau (CFPB),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Home purchase,2,715.0,Not applicable,37.0,168.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a first lien,5090.0,62400.0,236.11,1466.0,1868.0,0.0
2016,Department of Housing and Urban Development (HUD),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,1,224.0,Not applicable,29.0,103.0,Fannie Mae (FNMA),Not a HOEPA loan,Secured by a first lien,8740.0,99500.0,92.42,2020.0,2535.0,1.0
2016,Department of Housing and Urban Development (HUD),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,1,200.0,Not applicable,171.0,116.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a first lien,4082.0,55400.0,103.82,1528.0,1966.0,1.0
2016,Federal Deposit Insurance Corporation (FDIC),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,1,125.0,Not applicable,143.0,138.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a first lien,4872.0,69500.0,112.55,1668.0,1848.0,0.0
2016,Department of Housing and Urban Development (HUD),FHA-insured (Federal Housing Administration),One to four-family (other than manufactured housing),Home purchase,1,228.0,Preapproval was not requested,31.0,109.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a first lien,6000.0,64900.0,107.27,1547.0,2147.0,0.0
2016,Department of Housing and Urban Development (HUD),VA-guaranteed (Veterans Administration),One to four-family (other than manufactured housing),Home purchase,1,69.0,Not applicable,143.0,75.0,Ginnie Mae (GNMA),Not a HOEPA loan,Secured by a first lien,5481.0,69500.0,88.54,1465.0,1867.0,1.0
2016,Consumer Financial Protection Bureau (CFPB),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Home purchase,1,241.0,Preapproval was not requested,171.0,96.0,Freddie Mac (FHLMC),Not a HOEPA loan,Secured by a first lien,4964.0,85200.0,79.55,1284.0,1620.0,1.0
2016,Department of Housing and Urban Development (HUD),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Home purchase,2,180.0,Preapproval was not requested,33.0,87.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a first lien,3686.0,90300.0,109.44,1066.0,1040.0,1.0
2016,Consumer Financial Protection Bureau (CFPB),FHA-insured (Federal Housing Administration),One to four-family (other than manufactured housing),Home purchase,1,122.0,Not applicable,41.0,70.0,Ginnie Mae (GNMA),Not a HOEPA loan,Not applicable (purchased loans),2369.0,70900.0,107.24,776.0,986.0,1.0
2016,Department of Housing and Urban Development (HUD),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Home purchase,1,280.0,Not applicable,27.0,59.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a first lien,6644.0,51900.0,144.94,2152.0,2805.0,0.0
2016,Department of Housing and Urban Development (HUD),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Home purchase,1,59.0,Not applicable,35.0,40.0,Freddie Mac (FHLMC),Not a HOEPA loan,Secured by a first lien,2786.0,52400.0,116.74,208.0,435.0,1.0
2016,Federal Reserve System (FRS),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,1,207.0,Not applicable,49.0,108.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a first lien,2935.0,69100.0,151.18,1063.0,1328.0,0.0
2016,Consumer Financial Protection Bureau (CFPB),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,1,304.0,Not applicable,29.0,146.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Not applicable (purchased loans),6322.0,62500.0,198.69,1891.0,2155.0,1.0
2016,Consumer Financial Protection Bureau (CFPB),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,2,100.0,Not applicable,99.0,3.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a first lien,3394.0,65400.0,63.03,634.0,923.0,0.0
2016,Department of Housing and Urban Development (HUD),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,1,467.0,Not applicable,73.0,139.0,Freddie Mac (FHLMC),Not a HOEPA loan,Secured by a first lien,2633.0,73500.0,108.83,667.0,761.0,1.0
2016,Consumer Financial Protection Bureau (CFPB),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Home purchase,1,84.0,Not applicable,57.0,69.0,Fannie Mae (FNMA),Not a HOEPA loan,Secured by a first lien,6730.0,57000.0,85.66,2023.0,3145.0,1.0
2016,Department of Housing and Urban Development (HUD),FHA-insured (Federal Housing Administration),One to four-family (other than manufactured housing),Home purchase,1,176.0,Preapproval was not requested,69.0,63.0,Other type of purchaser,Not a HOEPA loan,Secured by a first lien,3589.0,52600.0,81.54,708.0,1189.0,1.0
2016,National Credit Union Administration (NCUA),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",Manufactured housing,Home purchase,1,70.0,Not applicable,13.0,38.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a first lien,7267.0,51900.0,114.79,2032.0,3194.0,1.0
2016,Consumer Financial Protection Bureau (CFPB),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Home improvement,1,2.0,Not applicable,37.0,38.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Not secured by a lien,4810.0,66600.0,56.63,908.0,1763.0,0.0
2016,Department of Housing and Urban Development (HUD),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,1,124.0,Not applicable,17.0,32.0,"Life insurance company, credit union, mortgage bank, or finance company",Not a HOEPA loan,Secured by a first lien,12537.0,59700.0,88.22,3188.0,4727.0,1.0
2016,Department of Housing and Urban Development (HUD),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Home purchase,1,248.0,Not applicable,3.0,75.0,"Life insurance company, credit union, mortgage bank, or finance company",Not a HOEPA loan,Secured by a first lien,5171.0,59800.0,126.0,1001.0,1757.0,1.0
2016,Consumer Financial Protection Bureau (CFPB),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Home improvement,1,533.0,Not applicable,21.0,149.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a first lien,2726.0,90800.0,161.26,805.0,848.0,1.0
2016,Consumer Financial Protection Bureau (CFPB),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,1,152.0,Not applicable,69.0,47.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a first lien,3700.0,57800.0,83.6,1508.0,2080.0,0.0
2016,Federal Reserve System (FRS),FHA-insured (Federal Housing Administration),Manufactured housing,Home purchase,1,209.0,Preapproval was not requested,5.0,43.0,"Commercial bank, savings bank or savings association",Not a HOEPA loan,Secured by a first lien,4190.0,61200.0,104.96,918.0,1630.0,1.0
2016,Department of Housing and Urban Development (HUD),VA-guaranteed (Veterans Administration),One to four-family (other than manufactured housing),Refinancing,1,185.0,Not applicable,135.0,51.0,Ginnie Mae (GNMA),Not a HOEPA loan,Secured by a first lien,14110.0,67200.0,114.78,4102.0,4907.0,1.0
2016,Federal Reserve System (FRS),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Home purchase,1,353.0,Preapproval was not requested,125.0,136.0,Other type of purchaser,Not a HOEPA loan,Secured by a first lien,3330.0,77000.0,92.23,1049.0,1496.0,1.0
2016,Department of Housing and Urban Development (HUD),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Home purchase,2,230.0,Not applicable,49.0,85.0,Fannie Mae (FNMA),Not a HOEPA loan,Secured by a first lien,3529.0,67600.0,72.11,623.0,1172.0,1.0
2016,Department of Housing and Urban Development (HUD),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,1,144.0,Not applicable,17.0,43.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a first lien,5068.0,68800.0,138.49,911.0,929.0,0.0
2016,Department of Housing and Urban Development (HUD),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Home purchase,1,259.0,Preapproval was not requested,57.0,116.0,Fannie Mae (FNMA),Not a HOEPA loan,Secured by a first lien,12353.0,65600.0,206.36,3351.0,3676.0,1.0
2016,Consumer Financial Protection Bureau (CFPB),"Conventional (any loan other than FHA, VA, FSA, or RHS loans)",One to four-family (other than manufactured housing),Refinancing,1,179.0,Not applicable,43.0,55.0,Loan was not originated or was not sold in calendar year covered by register,Not a HOEPA loan,Secured by a first lien,5260.0,74700.0,141.01,1525.0,1645.0,1.0
